Unnamed: 0,text,category,topic_food,score_food,topic_place,score_place,topic_price,score_price,topic_service,score_service,topic_count,main_topics,primary_topic,primary_score,sentiment_food,sentiment_place,sentiment_price,sentiment_service
603,Tried the pad see ew on the recommendation of the last reviewer since it's one of my favorite dishes.,food,1,0.2366859167814254,0,0.0,0,0.0,0,0.0,1,food,food,0.2366859167814254,Neutral,Not Found,Not Found,Not Found
604,"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.",food,1,0.3221848011016845,0,0.0,0,0.0,0,0.0,1,food,food,0.3221848011016845,Positive,Not Found,Not Found,Not Found
605,This food is asian-air fusion.,food,1,0.3272072076797485,0,0.0,0,0.0,0,0.0,1,food,food,0.3272072076797485,Neutral,Not Found,Not Found,Not Found
606,Nothing fancy but really good food with pretty reasonable price.,food,1,0.4679737687110901,1,0.362149715423584,0,0.0,0,0.0,2,"food, place",food,0.4679737687110901,Positive,Neutral,Not Found,Not Found
607,"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",food,1,0.3892545104026794,0,0.0,0,0.0,0,0.0,1,food,food,0.3892545104026794,Neutral,Not Found,Not Found,Not Found
608,"While I quite liked the food and the ambience, I'm not quite sure if it they really deserve it the Michelin rating they have displayed so prooudly in the window.",food,0,0.0,1,0.3567088842391968,0,0.0,0,0.0,1,place,place,0.3567088842391968,Not Found,Positive,Not Found,Not Found
609,Service was good and food is wonderful.,food,1,0.360920786857605,1,0.3719529509544372,0,0.0,1,0.3922744989395141,3,"food, place, service",service,0.3922744989395141,Positive,Neutral,Not Found,Positive
610,The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,food,1,0.3400361537933349,1,0.5650887489318848,0,0.0,1,0.3516432046890259,3,"food, place, service",place,0.5650887489318848,Positive,Positive,Not Found,Positive
611,"being a fan of spicy ethnic foods, indian included, i made friends with this place long ago.",food,1,0.3757436871528625,1,0.3111426830291748,0,0.0,0,0.0,2,"food, place",food,0.3757436871528625,Positive,Neutral,Not Found,Not Found
612,The quality of food at this restaurant accompanied  by fantastic live jazz makes this place a perfect 10!,food,1,0.4405123591423034,1,0.531175434589386,0,0.0,1,0.303774893283844,3,"food, place, service",place,0.531175434589386,Neutral,Positive,Not Found,Positive
613,"I have eaten at Saul, many times, the food is always consistently, outrageously good.",food,1,0.3622648119926452,0,0.0,0,0.0,0,0.0,1,food,food,0.3622648119926452,Positive,Not Found,Not Found,Not Found
614,(Always ask the bartender for the SEASONAL beer!!!,food,0,0.0,1,0.2800021171569824,0,0.0,0,0.0,1,place,place,0.2800021171569824,Not Found,Neutral,Not Found,Not Found
615,Service and food is what any one would expect when spending that type of money.,food,0,0.0,0,0.0,1,0.3557987809181213,1,0.3427410721778869,2,"price, service",price,0.3557987809181213,Not Found,Not Found,Neutral,Neutral
616,Every course was better than the next.,food,0,0.0,0,0.0,0,0.0,1,0.085491344332695,1,service,service,0.085491344332695,Not Found,Not Found,Not Found,Positive
617,"Apparently, the good cook works then.",food,1,0.3033548593521118,0,0.0,0,0.0,0,0.0,1,food,food,0.3033548593521118,Neutral,Not Found,Not Found,Not Found
618,The Yellowtail was particularly good as well.,food,1,0.1242192462086677,0,0.0,0,0.0,0,0.0,1,food,food,0.1242192462086677,Neutral,Not Found,Not Found,Not Found
619,I ate clams oreganta and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil.,food,1,0.3099318742752075,0,0.0,0,0.0,0,0.0,1,food,food,0.3099318742752075,Neutral,Not Found,Not Found,Not Found
620,"The menu changed, portions were even smaller than before, a lentil dish was salty beyond edibility, a basmati rice dish lacked flavor.",food,1,0.3703845739364624,0,0.0,0,0.0,0,0.0,1,food,food,0.3703845739364624,Neutral,Not Found,Not Found,Not Found
621,"More important, the sushi rivals the best in Tokyo.",food,0,0.0,1,0.21221324801445,0,0.0,0,0.0,1,place,place,0.21221324801445,Not Found,Neutral,Not Found,Not Found
622,I have never had cheescake like this.,food,1,0.0768052414059639,0,0.0,0,0.0,0,0.0,1,food,food,0.0768052414059639,Neutral,Not Found,Not Found,Not Found
623,"Fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness.",food,1,0.2449579685926437,0,0.0,0,0.0,0,0.0,1,food,food,0.2449579685926437,Neutral,Not Found,Not Found,Not Found
624,Great sushi experience.,food,1,0.2154534012079239,0,0.0,0,0.0,0,0.0,1,food,food,0.2154534012079239,Neutral,Not Found,Not Found,Not Found
625,"If you're looking for a great meal at a decent price, go to Del Frisco's!",food,1,0.3523701131343841,0,0.0,0,0.0,0,0.0,1,food,food,0.3523701131343841,Positive,Not Found,Not Found,Not Found
626,My steak au poivre was one of the worst I've had.,food,1,0.2326979637145996,0,0.0,0,0.0,0,0.0,1,food,food,0.2326979637145996,Neutral,Not Found,Not Found,Not Found
627,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.",food,1,0.2369741201400756,0,0.0,0,0.0,0,0.0,1,food,food,0.2369741201400756,Neutral,Not Found,Not Found,Not Found
628,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",food,1,0.3959220945835113,1,0.4602539539337158,0,0.0,1,0.4268555641174316,3,"food, place, service",place,0.4602539539337158,Positive,Negative,Not Found,Positive
629,The food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).,food,1,0.3789345026016235,1,0.4190938770771026,0,0.0,1,0.46678626537323,3,"food, place, service",service,0.46678626537323,Positive,Neutral,Not Found,Positive
630,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.",food,0,0.0,0,0.0,0,0.0,1,0.2285316884517669,1,service,service,0.2285316884517669,Not Found,Not Found,Not Found,Neutral
631,"Perhaps this food is considered extreme to an Upper East Side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.",food,1,0.3693123161792755,0,0.0,0,0.0,0,0.0,1,food,food,0.3693123161792755,Negative,Not Found,Not Found,Not Found
632,Tasty but expensive.,food,1,0.3842361867427826,0,0.0,0,0.0,0,0.0,1,food,food,0.3842361867427826,Positive,Not Found,Not Found,Not Found
633,"Both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.",food,1,0.4570530652999878,1,0.3411636352539062,0,0.0,1,0.3084289729595184,3,"food, place, service",food,0.4570530652999878,Positive,Neutral,Not Found,Positive
634,My friend ordered some of their special sushi rolls which had excellent presentation and tasted great!,food,1,0.2505044341087341,0,0.0,0,0.0,0,0.0,1,food,food,0.2505044341087341,Neutral,Not Found,Not Found,Not Found
635,"The staff was accomodating, the food was absolutely delicious and the place is lovely.",food,1,0.3984556794166565,1,0.4812116622924804,0,0.0,1,0.4448913037776947,3,"food, place, service",place,0.4812116622924804,Positive,Positive,Not Found,Positive
636,"my picks are:  - Scallion Pancake (fried with vegetable juice, very special and tasty)  - Guizhou Chicken  - Shredded Squid Family Style (one of my personal favorites)  - Sichuan Spicy Soft Shell Crab  - Shuizhu Fish (this one is for hardcore Sichuan food fans, I wouldn't recommend to my American friends as it's very spicy.",food,1,0.4123104810714721,0,0.0,0,0.0,0,0.0,1,food,food,0.4123104810714721,Positive,Not Found,Not Found,Not Found
637,They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.,food,1,0.2500187158584595,0,0.0,0,0.0,0,0.0,1,food,food,0.2500187158584595,Negative,Not Found,Not Found,Not Found
638,I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish.,food,1,0.3810381889343261,1,0.3229736983776092,0,0.0,0,0.0,2,"food, place",food,0.3810381889343261,Neutral,Neutral,Not Found,Not Found
639,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,food,1,0.2924107015132904,0,0.0,0,0.0,0,0.0,1,food,food,0.2924107015132904,Negative,Not Found,Not Found,Not Found
640,"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!",food,1,0.376801460981369,0,0.0,0,0.0,0,0.0,1,food,food,0.376801460981369,Neutral,Not Found,Not Found,Not Found
641,"To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.",food,1,0.2384205758571624,0,0.0,0,0.0,0,0.0,1,food,food,0.2384205758571624,Positive,Not Found,Not Found,Not Found
642,The banana tower is an amazing dessert as well.,food,0,0.0,1,0.2296078652143478,0,0.0,0,0.0,1,place,place,0.2296078652143478,Not Found,Neutral,Not Found,Not Found
643,"Excellent atmosphere, delicious dishes good and friendly service.",food,1,0.4585101008415222,1,0.5477929711341858,0,0.0,1,0.3435714542865753,3,"food, place, service",place,0.5477929711341858,Positive,Positive,Not Found,Positive
644,A cool place to hang with your friends for a couple of healthy drinks and desserts.,food,1,0.3278568685054779,1,0.4578970074653625,0,0.0,0,0.0,2,"food, place",place,0.4578970074653625,Neutral,Positive,Not Found,Not Found
645,"I like Mamoun's food as well, but side by side, Kati Rolls just produce tastier food hands down.",food,1,0.3290968537330627,0,0.0,0,0.0,0,0.0,1,food,food,0.3290968537330627,Positive,Not Found,Not Found,Not Found
646,But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,food,1,0.0624213442206382,0,0.0,0,0.0,0,0.0,1,food,food,0.0624213442206382,Neutral,Not Found,Not Found,Not Found
647,Great food and the prices are very reasonable.,food,1,0.4493988156318664,1,0.3843507170677185,1,0.3285983204841614,0,0.0,3,"food, place, price",food,0.4493988156318664,Positive,Neutral,Positive,Not Found
648,Wine list is not huge but def well selected.,food,1,0.2708022594451904,0,0.0,0,0.0,0,0.0,1,food,food,0.2708022594451904,Neutral,Not Found,Not Found,Not Found
649,"A cool bar with great food, and tons of excellent beer.",food,1,0.3338676691055298,1,0.4901997148990631,0,0.0,0,0.0,2,"food, place",place,0.4901997148990631,Positive,Neutral,Not Found,Not Found
650,"Be sure to try the seasonal, and always delicious, specials.",food,1,0.3767840266227722,0,0.0,0,0.0,0,0.0,1,food,food,0.3767840266227722,Neutral,Not Found,Not Found,Not Found
651,"Fresh, authentic, french cuisine in substantial portions.",food,1,0.555169939994812,1,0.3716115355491638,0,0.0,0,0.0,2,"food, place",food,0.555169939994812,Positive,Neutral,Not Found,Not Found
652,The one vegetarian entree (Abby's treasure) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables.,food,1,0.2060677707195282,0,0.0,0,0.0,0,0.0,1,food,food,0.2060677707195282,Neutral,Not Found,Not Found,Not Found
653,"Even better, they know how to cook French classics like Steak au Poivre and Onglet without burning it to death or overcooking it.",food,1,0.2906399965286255,0,0.0,0,0.0,0,0.0,1,food,food,0.2906399965286255,Neutral,Not Found,Not Found,Not Found
654,We had a wonderful meal at Naples 45 a month ago on a visit to NYC.,food,1,0.3356159925460815,1,0.3849588334560394,0,0.0,0,0.0,2,"food, place",place,0.3849588334560394,Positive,Neutral,Not Found,Not Found
655,Good drink.,food,1,0.1168597266077995,0,0.0,0,0.0,0,0.0,1,food,food,0.1168597266077995,Neutral,Not Found,Not Found,Not Found
656,"Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.",food,1,0.4813383221626282,1,0.3928124904632568,0,0.0,0,0.0,2,"food, place",food,0.4813383221626282,Positive,Positive,Not Found,Not Found
657,My chow fun and chow see was really bland and oily.,food,1,0.2314880788326263,0,0.0,0,0.0,0,0.0,1,food,food,0.2314880788326263,Negative,Not Found,Not Found,Not Found
658,"I didn't take a look at the rest menu, but the oysters were fantastic.",food,1,0.4332010447978973,1,0.3200240135192871,0,0.0,0,0.0,2,"food, place",food,0.4332010447978973,Neutral,Neutral,Not Found,Not Found
659,The grilled cheese at home afterwards was better.!!,food,1,0.248456984758377,0,0.0,0,0.0,0,0.0,1,food,food,0.248456984758377,Neutral,Not Found,Not Found,Not Found
660,"Great service, great food.",food,1,0.3335238695144653,0,0.0,0,0.0,1,0.30611053109169,2,"food, service",food,0.3335238695144653,Positive,Not Found,Not Found,Positive
661,"The food is expensive, but worth every bite.",food,1,0.3593112230300903,0,0.0,0,0.0,0,0.0,1,food,food,0.3593112230300903,Negative,Not Found,Not Found,Not Found
662,"sometimes i get bad food and bad service, sometimes i get good good and bad service.",food,0,0.0,0,0.0,0,0.0,1,0.3697307109832763,1,service,service,0.3697307109832763,Not Found,Not Found,Not Found,Negative
663,"It's the perfect restaurant for NY life style, it got cool design, awsome drinks and food and lot's of good looking people eating and hanging at the pink bar...",food,1,0.3134649693965912,1,0.5250939726829529,0,0.0,0,0.0,2,"food, place",place,0.5250939726829529,Positive,Positive,Not Found,Not Found
664,"If you love seafood, you would love this place!",food,1,0.4262508749961853,1,0.3455197215080261,0,0.0,0,0.0,2,"food, place",food,0.4262508749961853,Neutral,Positive,Not Found,Not Found
665,Dakshin is one of the few affordable and tasty Indian restaurant in the upper east side.,food,1,0.3323815166950226,1,0.3468165397644043,0,0.0,0,0.0,2,"food, place",place,0.3468165397644043,Neutral,Neutral,Not Found,Not Found
666,"My friends and I experienced amazing cheese and a delicious, new summer menu at Artisanal last night.",food,1,0.3433999121189117,1,0.3127036094665527,0,0.0,0,0.0,2,"food, place",food,0.3433999121189117,Positive,Neutral,Not Found,Not Found
667,It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.,food,1,0.4000844359397888,1,0.360497236251831,0,0.0,0,0.0,2,"food, place",food,0.4000844359397888,Negative,Negative,Not Found,Not Found
668,"In terms of the food itself -- nothing special, we limited ourselves to several appetizers.",food,1,0.5076311230659485,0,0.0,0,0.0,0,0.0,1,food,food,0.5076311230659485,Neutral,Not Found,Not Found,Not Found
669,"The staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!",food,0,0.0,1,0.4685580730438232,0,0.0,1,0.5422872304916382,2,"place, service",service,0.5422872304916382,Not Found,Positive,Not Found,Positive
670,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",food,1,0.4152273833751678,1,0.3829289376735687,0,0.0,1,0.3118854165077209,3,"food, place, service",food,0.4152273833751678,Positive,Positive,Not Found,Positive
671,it's the only place you can get yummy authentic japanese comfort food.,food,1,0.3670606613159179,1,0.3210604786872864,0,0.0,0,0.0,2,"food, place",food,0.3670606613159179,Positive,Neutral,Not Found,Not Found
672,This is the BEST Shabu-Shabu Restaurant in the Try-State Area.,food,1,0.3213244378566742,1,0.3470973670482635,0,0.0,0,0.0,2,"food, place",place,0.3470973670482635,Neutral,Neutral,Not Found,Not Found
673,"Largest and freshest pieces of sushi, and delicious!",food,1,0.3387024402618408,0,0.0,0,0.0,0,0.0,1,food,food,0.3387024402618408,Neutral,Not Found,Not Found,Not Found
